66;2025-10-28 18:12:06.572;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.573;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.577;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.578;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
66;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.68;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.686;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.687;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
4544;2025-11-04 18:09:34.819;2025-11-05 17:21:14.611;PRESENTE;;;13.444302,-88.750452;Presencial;2025-11-04 18:09:34.82;2025-11-05 17:21:14.612;160;160;2436;Duplicate: personRoleId=4544, eventInstanceId=2436
467;2025-10-31 13:46:50.328;2025-11-06 18:23:14.123;PRESENTE;;;13.8060657,-89.1739412;Presencial;2025-10-31 13:46:50.328;2025-11-06 18:23:14.124;126;126;2886;Duplicate: personRoleId=467, eventInstanceId=2886
102;2025-10-29 18:27:28.585;2025-11-05 17:00:07.454;PRESENTE;;;14.0517409,-88.9513196;Presencial;2025-10-29 18:27:28.586;2025-11-05 17:00:07.455;102;102;1831;Duplicate: personRoleId=102, eventInstanceId=1831
79;2025-10-31 15:29:31.129;2025-10-31 21:14:05.839;PRESENTE;;;13.7814312,-89.1837928;Presencial;2025-10-31 15:29:31.13;2025-10-31 21:14:05.84;79;79;1946;Duplicate: personRoleId=79, eventInstanceId=1946
112;2025-11-03 21:11:00.903;2025-11-05 15:06:03.34;PRESENTE;;;13.8340413,-89.2771027;Presencial;2025-11-03 21:11:00.904;2025-11-05 15:06:03.341;112;112;1496;Duplicate: personRoleId=112, eventInstanceId=1496
155;2025-10-28 15:39:02.195;2025-11-04 15:00:47.064;PRESENTE;;;13.8190447,-89.1394169;Presencial;2025-10-28 15:39:02.196;2025-11-04 15:00:47.065;155;155;1661;Duplicate: personRoleId=155, eventInstanceId=1661
244;2025-11-04 18:11:58.387;2025-11-10 19:09:16.202;PRESENTE;;;13.276098,-88.546572;Presencial;2025-11-04 18:11:58.387;2025-11-10 19:09:16.203;244;244;2661;Duplicate: personRoleId=244, eventInstanceId=2661
147;2025-10-28 15:33:28.402;2025-10-31 16:09:48.726;PRESENTE;;;13.5143511,-88.3825512;Presencial;2025-10-28 15:33:28.403;2025-10-31 16:09:48.727;147;147;1641;Duplicate: personRoleId=147, eventInstanceId=1641
30;2025-10-28 17:11:43.533;2025-11-04 17:29:48.356;PRESENTE;;;13.7246978,-89.729585;Presencial;2025-10-28 17:11:43.534;2025-11-04 17:29:48.357;30;30;2141;Duplicate: personRoleId=30, eventInstanceId=2141
173;2025-10-30 17:03:57.761;2025-10-30 17:52:17.542;PRESENTE;;;13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.761;2025-10-30 17:52:17.543;173;173;3631;Duplicate: personRoleId=173, eventInstanceId=3631
46;2025-10-28 16:33:11.062;2025-10-28 18:17:33.636;PRESENTE;;;13.9919562,-89.5623373;Presencial;2025-10-28 16:33:11.062;2025-10-28 18:17:33.636;46;46;871;Duplicate: personRoleId=46, eventInstanceId=871
1530;2025-10-28 16:33:11.068;2025-10-28 18:17:33.636;PRESENTE;;;13.9919562,-89.5623373;Presencial;2025-10-28 16:33:11.068;2025-10-28 18:17:33.636;46;46;871;Duplicate: personRoleId=1530, eventInstanceId=871
46;2025-10-28 16:35:42.357;2025-10-28 18:17:33.636;PRESENTE;;;13.9919448,-89.5623247;Presencial;2025-10-28 16:35:42.358;2025-10-28 18:17:33.636;46;46;871;Duplicate: personRoleId=46, eventInstanceId=871
1530;2025-10-28 16:35:42.361;2025-10-28 18:17:33.636;PRESENTE;;;13.9919448,-89.5623247;Presencial;2025-10-28 16:35:42.361;2025-10-28 18:17:33.636;46;46;871;Duplicate: personRoleId=1530, eventInstanceId=871
66;2025-10-28 18:12:06.573;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.574;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.582;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.582;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
66;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.686;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.687;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
3846;2025-10-30 17:03:57.764;2025-10-30 17:52:17.542;PRESENTE;;;13.7288929,-89.1689774;Presencial;2025-10-30 17:03:57.765;2025-10-30 17:52:17.543;173;173;3631;Duplicate: personRoleId=3846, eventInstanceId=3631
207;2025-10-28 16:27:10.016;2025-11-03 19:48:19.846;PRESENTE;;;14.0543289,-89.6256189;Presencial;2025-10-28 16:27:10.017;2025-11-03 19:48:19.847;207;207;2471;Duplicate: personRoleId=207, eventInstanceId=2471
237;2025-11-05 14:00:45.367;2025-11-05 16:25:48.058;PRESENTE;;;13.6980638,-89.1915341;Presencial;2025-11-05 14:00:45.368;2025-11-05 16:25:48.058;237;237;2626;Duplicate: personRoleId=237, eventInstanceId=2626
172;2025-10-28 19:55:25.696;2025-11-06 18:54:29.84;PRESENTE;;;13.7276461,-89.1806644;Presencial;2025-10-28 19:55:25.697;2025-11-06 18:54:29.841;172;172;2306;Duplicate: personRoleId=172, eventInstanceId=2306
103;2025-10-29 19:39:29.316;2025-11-06 17:09:04.076;PRESENTE;;;13.6980638,-89.1915341;Presencial;2025-10-29 19:39:29.317;2025-11-06 17:09:04.076;103;103;1826;Duplicate: personRoleId=103, eventInstanceId=1826
194;2025-10-28 15:40:02.488;2025-11-03 15:07:44.687;PRESENTE;;;13.3465568,-88.4392306;Presencial;2025-10-28 15:40:02.489;2025-11-03 15:07:44.688;194;194;976;Duplicate: personRoleId=194, eventInstanceId=976
3817;2025-10-28 15:40:02.493;2025-11-03 15:07:44.687;PRESENTE;;;13.3465568,-88.4392306;Presencial;2025-10-28 15:40:02.494;2025-11-03 15:07:44.688;194;194;976;Duplicate: personRoleId=3817, eventInstanceId=976
5004;2025-10-31 16:24:34.26;2025-11-05 15:06:03.34;PRESENTE;;;13.9120721,-89.2792342;Presencial;2025-10-31 16:24:34.26;2025-11-05 15:06:03.341;112;112;1496;Duplicate: personRoleId=5004, eventInstanceId=1496
205;2025-10-31 15:34:00.769;2025-11-03 14:55:39.332;PRESENTE;;;13.7311409,-89.1988866;Presencial;2025-10-31 15:34:00.77;2025-11-03 14:55:39.333;205;205;2456;Duplicate: personRoleId=205, eventInstanceId=2456
5089;2025-11-04 18:11:58.391;2025-11-10 19:09:16.202;PRESENTE;;;13.276098,-88.546572;Presencial;2025-11-04 18:11:58.392;2025-11-10 19:09:16.203;244;244;2661;Duplicate: personRoleId=5089, eventInstanceId=2661
518;2025-11-04 15:57:10.505;2025-11-07 17:03:10.911;PRESENTE;;;13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.505;2025-11-07 17:03:10.912;246;246;1136;Duplicate: personRoleId=518, eventInstanceId=1136
105;2025-10-28 16:19:19.243;2025-11-05 16:51:24.595;PRESENTE;;;13.8569065,-89.8038197;Presencial;2025-10-28 16:19:19.244;2025-11-05 16:51:24.596;105;105;1811;Duplicate: personRoleId=105, eventInstanceId=1811
66;2025-10-28 18:12:06.581;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.582;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.588;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.588;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
192;2025-10-31 17:45:51.771;2025-10-31 21:49:18.322;PRESENTE;;;13.6688341,-88.7768746;Presencial;2025-10-31 17:45:51.772;2025-10-31 21:49:18.322;192;192;3856;Duplicate: personRoleId=192, eventInstanceId=3856
189;2025-10-29 15:35:42.594;2025-11-06 22:09:19.534;PRESENTE;;;13.7952125,-89.1873132;Presencial;2025-10-29 15:35:42.595;2025-11-06 22:09:19.535;189;189;2361;Duplicate: personRoleId=189, eventInstanceId=2361
200;2025-10-28 17:16:18.233;2025-10-28 17:43:46.603;PRESENTE;;;13.7048391,-89.145343;Presencial;2025-10-28 17:16:18.234;2025-10-28 17:43:46.604;200;200;861;Duplicate: personRoleId=200, eventInstanceId=861
497;2025-10-28 17:16:18.239;2025-10-28 17:43:46.603;PRESENTE;;;13.7048391,-89.145343;Presencial;2025-10-28 17:16:18.24;2025-10-28 17:43:46.604;200;200;861;Duplicate: personRoleId=497, eventInstanceId=861
2172;2025-10-28 17:16:18.243;2025-10-28 17:43:46.603;PRESENTE;;;13.7048391,-89.145343;Presencial;2025-10-28 17:16:18.243;2025-10-28 17:43:46.604;200;200;861;Duplicate: personRoleId=2172, eventInstanceId=861
518;2025-11-04 15:57:10.514;2025-11-07 17:03:10.911;PRESENTE;;;13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.515;2025-11-07 17:03:10.912;246;246;1136;Duplicate: personRoleId=518, eventInstanceId=1136
66;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.686;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.687;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
66;2025-10-28 18:12:07.688;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:07.689;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:07.692;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:07.692;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
244;2025-11-04 17:06:21.564;2025-11-10 19:09:16.202;PRESENTE;;;13.2758614,-88.5467002;Presencial;2025-11-04 17:06:21.564;2025-11-10 19:09:16.203;244;244;2661;Duplicate: personRoleId=244, eventInstanceId=2661
